[13:43:03] INFO> 	GET /Sencha/country_de.png
[13:43:05] INFO> 	GET /favicon.ico
[13:43:20] INFO> 	GET /reg.php
[13:43:20] INFO> 	Registrerer svar:	Tid: 13:43:20	Navn: Jo Jo	Epost: a@b.rro	Telefon: 48938900	Svar: 27;1;0;3;3;3;	Score: 17
[13:49:32] INFO> 	GET /Sencha/app.html
[13:49:32] INFO> 	GET /Sencha/stil.css
[13:49:32] INFO> 	GET /Sencha/app.js
[13:49:32] INFO> 	GET /Quiz/JavaZone2012.quiz
[13:49:32] INFO> 	Henter sanert quizfil
[13:49:32] INFO> 	GET /Sencha/country_de.png
[13:49:32] INFO> 	GET /Sencha/sterialogo.gif
[13:49:33] INFO> 	GET /Sencha/country_se.png
[13:49:33] INFO> 	GET /Sencha/steria-bg.png
[13:49:33] INFO> 	GET /Sencha/country_no.png
[13:49:33] INFO> 	GET /Sencha/country_fr.png
